,domain,id,id_str,party,screen_name,state,display_name
32114,,930116018587832321,930116018587832320,AIADMK,singairamachand,To Be Added,சிங்கை ராமச்சந்திரன்
32115,,1443983719,1443983719,INC,ttJunaidAli,To Be Added,
32116,,803209021217878016,803209021217878016,BJP,SidramAnagond,To Be Added,Sidram Anagond
32118,,1174611508879220736,1174611508879220736,INC,BasheerAhmedINC,To Be Added,
32120,,1064112062048100353,1064112062048100352,BJP,JaiteMev,To Be Added,Satya Mev Jaite
32122,,1046450342773190656,1046450342773190656,INC,prerumal,To Be Added,"Navaneperumal,அம்பாசமுத்திரம் சட்டமன்ற தொகுதி,"
32124,,940059886901014529,940059886901014528,INC,GaneshDMore2,To Be Added,Ganesh D More
32125,,1260267113156972550,1260267113156972544,ADMK,PrabhakarN71,To Be Added,N.சதன் பிரபாகர்
32127,,432448126,432448126,INC,VazhapadiKannan,To Be Added,
32128,,390045675,390045675,DMK,sarannick,To Be Added,Saran Raj
32131,,713692316498849792,713692316498849792,INC,kollamdcc,To Be Added,DCC Kollam
32132,,275814320,275814320,INC,hearthacker41,To Be Added,Manish kumar Mishra INC 🤚
32133,,969854689016770560,969854689016770560,INC,ShahulHamid2786,To Be Added,Hamid Shaikh
32135,,312520119,312520119,INC,NarayanMali123_,To Be Added,
32136,,2851685582,2851685582,INC,atularjunwar,To Be Added,Atul Arjunwar
32138,,1189799761202667520,1189799761202667520,AIADMK,Ashok46778572,To Be Added,
32139,,1161222568709435392,1161222568709435392,ABVP,PrernaPawar5,To Be Added,Prerna.Pawar
32140,,847839610914848769,847839610914848768,BJP,bhavin_bjp,To Be Added,Bhavin Patel
32141,,329575271,329575271,BJP,annuc188,To Be Added,anurag chandrakar
32142,,967886778,967886778,BJP,S_Khardekar,To Be Added,Sandeep Khardekar
32143,,793329227399659520,793329227399659520,INC,Neerajbandhe1,To Be Added,Neeraj Bandhe
32144,,812228873203175428,812228873203175424,BJP,Im_ArunVerma,To Be Added,Arun Verma
32145,,3010258938,3010258938,BJP,NaranGadhaviBJP,To Be Added,Naranbhai Gadhavi
32148,,380819254,380819254,AAP,mjdoshi,To Be Added,Mahesh AAP 🇮🇳
32149,,1083013483958923264,1083013483958923264,INC,SevadalDLN,To Be Added,
32150,,806115516,806115516,INC,malayaalappuzha,To Be Added,jyothishkumarMalayalapuzha
32151,,817297720381554689,817297720381554688,BJP,RudreshMrr,To Be Added,
32152,,1048926888582762496,1048926888582762496,AMMK,AMMKTNITWING,To Be Added,AMMK IT WING
32153,,288716551,288716551,BJP,Sidbakaria,To Be Added,
32154,,2993499505,2993499505,INC,Narpat_Khatik,To Be Added,
32155,,1102500191351975936,1102500191351975936,INC,JakirHu02075001,To Be Added,Md Jakir Hussain
32157,,983959118548369408,983959118548369408,BJP,aruntbjp,To Be Added,Arun Tiwari (munnu)
32158,,2306480545,2306480545,INC,hasanhaveliIYC,To Be Added,MOHAMAD HASAN
32159,,1036495497949732865,1036495497949732864,DMK,moven_de,To Be Added,Moven de silva - தமிழ்நாட்டை தலைகுனிய விடமாட்டேன்
32163,,3305662309,3305662309,INC,ROHITGohil9,To Be Added,ROHIT Gohil
32164,,1009055091805081606,1009055091805081600,INC,Hanspalofficial,To Be Added,H S HANSPAL (By team)
32165,,874912685196005376,874912685196005376,INC,JJadhv,To Be Added,
32166,,1053329088713125893,1053329088713125888,INC,MaheshwarChauh8,To Be Added,Maheshwar Chauhan
32167,,151000645,151000645,BJP,sabat_33,To Be Added,Sachin Sabat 🚩🚩🚩
32168,,813392939036512257,813392939036512256,INC,BalbirSinghMLA,To Be Added,Balbir Singh Sidhu
32170,,1061289922965852160,1061289922965852160,AIADMK,KuppusamyM18,To Be Added,
32171,,1207168389594017792,1207168389594017792,BJP,halwankaroffice,To Be Added,"Suresh Halwankar Office, Ichalkaranji"
32173,,913241000251842560,913241000251842560,INC,RAJKUMARSUNDA15,To Be Added,RAJKUMAR SUNDARAM
32174,,1073394358844440576,1073394358844440576,INC,ChandanBarua15,To Be Added,Chandan Barua
32176,,877935362856804352,877935362856804352,BJP,Satish92126863,To Be Added,Satish
32177,,1015811997038886914,1015811997038886912,INC,ChandanBarua14,To Be Added,Chandan Barua
32178,,860520805024776192,860520805024776192,BJP,thbasantasingh,To Be Added,Th Basanta Singh
32180,,3045934152,3045934152,INC,vinodgothwal009,To Be Added,
32181,,946640782978572288,946640782978572288,DMK,azar97dmk,To Be Added,anbil azar
32182,,2874796014,2874796014,INC,BNChandrappa,To Be Added,BN Chandrappa
32184,,911854760482947073,911854760482947072,INC,WasimQu30474867,To Be Added,Wasim Qureshi
32185,,705642356507148288,705642356507148288,INC,RohitVermaTinku,To Be Added,Rohit Verma
32188,,1119783552852406273,1119783552852406272,INC,SevadalMG,To Be Added,
32189,,4722189974,4722189974,BJP,ProfRoshanLal,To Be Added,Roshan Lal Yadav
32191,,2543505403,2543505403,BJP,DheerajGhate,To Be Added,Dheeraj Ghate (Modi Ka Parivar)
32194,,1048180440,1048180440,INC,sanjayausarmal,To Be Added,sanjay ausarmal
32195,,715823490859929600,715823490859929600,AIADMK,Sathish94049781,To Be Added,
32196,,1054355585708318720,1054355585708318720,NCP,SachinGhotkule,To Be Added,Sachinbhau Ghotkule
32197,,808983618462904320,808983618462904320,AAP,AYWMPOfficial,To Be Added,AAP Youth Wing- M.P.
32199,,421084757,421084757,AIADMK,VTTPrabhu,To Be Added,VTT Prabhu
32200,,862618048573960193,862618048573960192,BJP,HarshVi71150600,To Be Added,Harsh Vishwakarma
32201,,1196947848828317696,1196947848828317696,INC,SevadalJJP,To Be Added,Jajpur Congress Sevadal
32202,,75257076,75257076,INC,KSNPILLAI,To Be Added,SANKARNARAYAN PILLA
32203,,880130211827863552,880130211827863552,BJP,BJYM4Indore,To Be Added,BJYM - Indore
32204,,982237130,982237130,BJP,bhavinjosh,To Be Added,Bhavin Joshi
32205,,889526008424038401,889526008424038400,INC,Shakeel06251671,To Be Added,Shakeel Akhtar
32206,,920270168210554883,920270168210554880,DMK,PallakaraiSettu,To Be Added,Pallakarai settu
32207,,1369998991,1369998991,BJP,Kanti_bhanderi,To Be Added,Kantibhai Bhanderi
32208,,927888309254176769,927888309254176768,DMK,KubendranP1,To Be Added,Kubendran P
32209,,861101976905326592,861101976905326592,BJP,DHARMU_RAI,To Be Added,DHARMU RAI
32210,,278651437,278651437,BJP,Ravipathaniachd,To Be Added,Ravinder Pathania
32211,,995656435747958784,995656435747958784,INC,MeenaShaikh5,To Be Added,
32214,,1095560506159452160,1095560506159452160,INC,Amir7Qureshi,To Be Added,
32215,,4596604002,4596604002,INC,sarmanarayan1,To Be Added,Narayan sarma
32217,,101188631,101188631,INC,vishnuharipad,To Be Added,Vishnu R Haripad
32218,,869559227890761729,869559227890761728,INC,Imdadul87815714,To Be Added,Imdadul Haque
32219,,878183158201626625,878183158201626624,BJP,MaheshSgahlot,To Be Added,Mahesh Singh Gahlot
32220,,112352754,112352754,BJP,manish4bjp,To Be Added,Manish Katiyar
32221,,900656180627873792,900656180627873792,BJP,HadiyaSaheb,To Be Added,
32222,,3435201860,3435201860,BJD,ca_behera,To Be Added,Chitta R. Behera
32223,,715525558390489088,715525558390489088,AIADMK,KSManikandan15,To Be Added,KS Manikandan
32224,,3019876441,3019876441,BJP,viveksharma4bjp,To Be Added,vivek sharma
32225,,742273897752563712,742273897752563712,INC,praveen_parmar5,To Be Added,Praveen Parmar
32226,,818445386025148416,818445386025148416,INC,Heera_Yadav_IYC,To Be Added,Heera Yadav INC
32227,,1261636732765655040,1261636732765655040,INC,iyckundapura,To Be Added,
32228,,953556951434063872,953556951434063872,DMK,lawyerjayaraj1,To Be Added,lawyerjayaraj
32229,,166863895,166863895,BJP,imajaydarade,To Be Added,Ajay Darade
32230,,1363494624,1363494624,INC,akshaykwaghmare,To Be Added,Akshay k Waghmare
32231,,1034802050129780736,1034802050129780736,INC,maheshgurjar631,To Be Added,Mahesh Gurjar Mundawar
32232,,923490083084255234,923490083084255232,BJP,VivekCh51788113,To Be Added,Vivek Choubey
32233,,918128692584267776,918128692584267776,BJP,RajeshParalkar1,To Be Added,BJP Social media Sewri Assembly
32234,,67845590,67845590,BJP,swadesh171,To Be Added,Dr. Swadesh Singh
32235,,774845691503972352,774845691503972352,INC,OfficeOfAM_,To Be Added,Office Of Arjun Modhwadia
32237,,4845160152,4845160152,INC,shafeejab,To Be Added,Faisal Ameen
32238,,453683329,453683329,BJP,shivsharmaIND,To Be Added,Shiv Sharma
32239,,827930531165720577,827930531165720576,INC,jagdish_dhus,To Be Added,
32240,,854191871274471425,854191871274471424,INC,BirbalKirar,To Be Added,
32241,,905988567616307201,905988567616307200,BJP,iAshishkatheriY,To Be Added,iAshish KatheriYa__🇮🇳
32242,,4575136692,4575136692,INC,sandeepdubey_3,To Be Added,Sandeep Dubey (मोदी का परिवार )
32243,,923486814253355008,923486814253355008,BJP,padamvaraiya,To Be Added,दीपेंद्र पदम वरैया (जैन)
32244,,265546816,265546816,BJP,bjpmember,To Be Added,BJP Member.
32247,,2173563301,2173563301,BJP,OfficeOfHitesh,To Be Added,Office of Hitesh Chaudhari
32248,,978956042708033537,978956042708033536,AMMK,subbaiyanappavu,To Be Added,Subbaiyan Appavu AMMK
32250,,800026021407793152,800026021407793152,BJP,himgauriaher,To Be Added,Himgauri Aher - Adke
32252,,3017364850,3017364850,INC,kuldeepvartak,To Be Added,Kuldeep D Vartak . INC
32253,,1131477736839532544,1131477736839532544,BJP,Shubham42140339,To Be Added,Subham Chouhan lalla bhaiya
32254,,2164200697,2164200697,BJP,AdvSandeepdubey,To Be Added,Sandeep Dubey
32255,,2799621908,2799621908,INC,gangwaanii,To Be Added,
32256,,1012965373665148928,1012965373665148928,BJD,Debasish_Bishi,To Be Added,Debasish Ranjan Bishi
32257,,90805156,90805156,INC,johnyraja,To Be Added,
32258,,46371464,46371464,BJP,gopiaquatek,To Be Added,
32259,,898876739421560835,898876739421560832,JKPM,RajamehmoodKha7,To Be Added,Raja Mehmood Khan
32260,,1155481556028252160,1155481556028252160,INC,salempalani,To Be Added,Salem palanivel
32261,,700547538085089280,700547538085089280,INC,southmumbai_yc,To Be Added,South Mumbai YC
32262,,249116137,249116137,BJP,suneeshsr,To Be Added,srsuneesh
32263,,2927007955,2927007955,BJP,mathur_ahir_bjp,To Be Added,Mathur Baldaniya BJP
32264,,1096727183949615104,1096727183949615104,BJP,AdvPSudheer1,To Be Added,Adv.P.Sudheer
32265,,870174239025905664,870174239025905664,BJD,SwainRajeshraj,To Be Added,Rajeshraj Swain
32266,,2777784872,2777784872,INC,buntyshelkeiyc,To Be Added,Bunty Shelke
32268,,1066302270558486533,1066302270558486528,BJP,assam_bjp,To Be Added,OBC MORCHA ASSAM BJP
32269,,1168103700448956416,1168103700448956416,INC,BittuPaull,To Be Added,Narender Paull Bittu
32271,,744510860828282882,744510860828282880,BJP,BhagirathPatelb,To Be Added,chaudhari Bhagirath 🇮🇳
32272,,842378362937044992,842378362937044992,INC,amirshaikh_INC,To Be Added,Adv Amir Shaikh
32273,,968187762280038402,968187762280038400,INC,Mpiyc_Anuppur,To Be Added,Anuppur Youth Congress
32274,,1021374197648449537,1021374197648449536,BJP,RMuniyandi7,To Be Added,
32275,,1471579316,1471579316,BJP,lkopolice,To Be Added,LUCKNOW POLICE
32276,,941264027015045120,941264027015045120,INC,AnjuJai28647733,To Be Added,Anju Jaiswal Don't lock justice
32278,,356295138,356295138,INC,AbhiShahINC,To Be Added,
32281,,875590128307023872,875590128307023872,BJP,bjpforsgarh,To Be Added,
32282,,4527818473,4527818473,INC,urg1989,To Be Added,Rajiv Gandhi IYC
32284,,1084345725356433408,1084345725356433408,INC,ChandrashakarSm,To Be Added,
32285,,927579062507208704,927579062507208704,OTHER,PramodV457,To Be Added,"प्रमोद वर्मा,देश बचाओ पार्टी"
32286,,985169500386414593,985169500386414592,INC,IYC_Raipur,To Be Added,
32287,,942399045192085504,942399045192085504,INC,NawazShekhINC,To Be Added,
32289,,997102899342659585,997102899342659584,DMK,KumarPrabha1993,To Be Added,KumarPrabhakar
32291,,2830299744,2830299744,BJP,_sandipjaiswal,To Be Added,मैं हूँ मोदी जी का परिवार
32292,,2801353614,2801353614,INC,benkeatul,To Be Added,Atul Benke
32293,,976498048091136000,976498048091136000,INC,MrccnorthWest,To Be Added,
32297,,1180526047252471810,1180526047252471808,INC,KhuraijamTombi,To Be Added,Tombi Khuraijam
32298,,1668171912,1668171912,BJP,ProfSRK,To Be Added,Prof Shrinath Rao K 🇮🇳
32299,,952217580764200960,952217580764200960,BJP,BJP4Ahmednagar,To Be Added,
32302,,961176415981879296,961176415981879296,ABVP,officialtutun,To Be Added,Tutun Patro🇮🇳
32304,,4498730956,4498730956,INC,AnandharajINC,To Be Added,Anandharaj
32305,,921669248161800193,921669248161800192,INC,MK1958MK,To Be Added,MUTHUKRISHNAN MK
32307,,917393565713555456,917393565713555456,BJP,PradeepNayarBJP,To Be Added,Pradeep Nayar
32309,,988129303115137024,988129303115137024,BJP,mlasailana,To Be Added,Sangeeta Charel Sailana
32310,,3471195504,3471195504,INC,SevadalMZ,To Be Added,
32314,,2438388152,2438388152,BJP,divyaraj9021,To Be Added,Jadeja Divyarajsinh 
32315,,1625905874,1625905874,BJP,amarnathbjp,To Be Added,Amarnath Bjp
32316,,1029429898031575050,1029429898031575040,BJP,AlokTiwari_BJP,To Be Added,Alok tiwari
32317,,2635135347,2635135347,INC,AnuragRajBxr,To Be Added,
32318,,945509586190057472,945509586190057472,DMK,Duraisamydmk,To Be Added,Durai Samy Dmk
32319,,3445300040,3445300040,DMK,ActorVagai,To Be Added,VC4VC
32320,,884600618,884600618,NCP,yogeshbarkule,To Be Added,Yogesh Patil Barkule
32321,,3186560100,3186560100,INC,CharanJoshiTPCC,To Be Added,Sri Charan Joshi
32322,,1000563580985487360,1000563580985487360,DMK,Yuvaraj23155020,To Be Added,Yuvaraj
32323,,1086529005816332288,1086529005816332288,BJP,MoriBjp,To Be Added,
32324,,4339812012,4339812012,INC,ens_socialis,To Be Added,Amal Chandra
32325,,45522771,45522771,INDEPENDENT,sumalathaA,To Be Added,Sumalatha Ambareesh 🇮🇳 ಸುಮಲತಾ ಅಂಬರೀಶ್
32327,,813738470317424640,813738470317424640,ABVP,hemasthakur,To Be Added,Hema Thakur
32328,,2266188361,2266188361,BJP,DrSatishPoonia,To Be Added,Satish Poonia
32329,,806770843086749697,806770843086749696,INC,AsharamDaymaINC,To Be Added,Asharam Lakda
32330,,958287273635672065,958287273635672064,INC,lhingkim,To Be Added,Lhingkim H Shingnaisui (Kim)
32331,,4322944454,4322944454,INC,_AbhishekShinde,To Be Added,Abhishek Shinde Patil - अभिषेक शिंदे पाटील
32332,,702795509887467520,702795509887467520,BJP,MayankPatelBJP,To Be Added,
32334,,952098509674696704,952098509674696704,TRS,Rameshtrsv6666,To Be Added,Trsv Ramesh Peddamma
32335,,1004583953787785221,1004583953787785216,BJP,GaneshJ34710622,To Be Added,Ganesh Jha
32336,,859639532966346752,859639532966346752,BJP,bjpbhaskerdave,To Be Added,Bhasker Dave
32337,,1103694387798659073,1103694387798659072,BJP,Yadveeryadavbjp,To Be Added,Yadveer Singh Yadav
32339,,774667438436782080,774667438436782080,BJP,iMansukhMer,To Be Added,
32340,,738357421526126592,738357421526126592,BJP,KMadhapariya,To Be Added,Kaushalya Madhaparya
32341,,138471724,138471724,BJP,Aakashahuja15,To Be Added,Aakash Ahuja
32344,,933647282725163008,933647282725163008,BJP,AshvniSingh3,To Be Added,अशवनी सिंह सिकरवार
32345,,1010821905794793472,1010821905794793472,DMK,vpmsouthdmk,To Be Added,விழுப்புரம் தெற்கு மாவட்ட திமுக
32347,,710501844007583744,710501844007583744,INC,OmveerYadavINC,To Be Added,Omveer Yadav
32351,,4143582133,4143582133,AAP,AAPKalyan_,To Be Added,AAP कल्याण 🇮🇳
32353,,989946395976126464,989946395976126464,INC,dhanasegarans,To Be Added,dhanasegarans
32355,,952928133954457600,952928133954457600,INC,CycleAli,To Be Added,Firoz Ali Cycle Wala
32357,,2897658224,2897658224,INC,kirankumarINC,To Be Added,Kiran Kumar
32358,,1052246262018334722,1052246262018334720,INC,PrashantINCUP,To Be Added,Prashant Tiwari
32359,,914058506977890304,914058506977890304,BJP,JituSol84383724,To Be Added,Jitu Solanki
32361,,1076650973924212736,1076650973924212736,DMK,a_arivarasu66,To Be Added,"அ அறிவரசு BE.,BL.,"
32365,,949551955361202176,949551955361202176,AAP,AAPsagarpatil,To Be Added,Sagar Patil
32367,,1176796915876290560,1176796915876290560,DMK,pugazhenthidmk,To Be Added,N.Pugazhenthi M.L.A
32369,,882194262531723264,882194262531723264,INC,r_dandale,To Be Added,Bharat R. Dandale
32370,,2669559313,2669559313,BJP,aks_uikey,To Be Added,Akshay Uikey🇮🇳
32371,,2542937887,2542937887,BJP,minakshi_yoga,To Be Added,रुचि मीनाक्षी ठाकुर(योगिनी 卐)🇮🇳
32372,,1260496798260572160,1260496798260572160,INC,MDAmanAhmad5,To Be Added,MD Aman Ahmad محمد امن احمد
32373,,2405423682,2405423682,RSS,SRUSTIBHAI,To Be Added,SRUSTI BHAI
32374,,758653760109436928,758653760109436928,BJP,SachinBPawar4,To Be Added,Sachin B.Pawar
32375,,1067823452055318528,1067823452055318528,INC,dabhade_pranay,To Be Added,Pranay Dabhade
32376,,1030747014366023680,1030747014366023680,INC,EBVlRv5XiaRfcPr,To Be Added,सोनू शर्मा केहलूर
32377,,854441179,854441179,DMK,vishva44,To Be Added,
32378,,959029616366120960,959029616366120960,INC,_AbhinavSharma,To Be Added,Abhinav Sharma
32379,,838354965357809665,838354965357809664,AAP,sandeepsahuAAP,To Be Added,Sandeep Shah
32383,,717423014267072513,717423014267072512,BJP,yousufk83592975,To Be Added,yousuf khan
32386,,828488442468323328,828488442468323328,INC,RoPJRJonesRobin,To Be Added,
32387,,963501783694811137,963501783694811136,TDP,ravi_gottipati,To Be Added,Gottipati Ravi Kumar
32388,,3298175318,3298175318,BJP,arjunlm1964,To Be Added,
32389,,3512112080,3512112080,BJP,DDasture,To Be Added,Modi Ka Pariwar (Deaven Dasture)
32390,,849602592799961088,849602592799961088,BJP,PraneetVermabjp,To Be Added,Praneet Verma
32391,,2477727704,2477727704,INC,sohanla29338063,To Be Added,sohanlal
32392,,733687317580251136,733687317580251136,BJP,maheshpoddarmp,To Be Added,Mahesh Poddar
32394,,2500312303,2500312303,BJP,UshaDidi,To Be Added,Usha Thakur MLA
32395,,838696250052468736,838696250052468736,BJP,SJNarendran,To Be Added,SJNarendran
32397,,972417353412743173,972417353412743168,BJP,Jigeesha7,To Be Added,Dr.Jigeesha Sheth
32400,,1029327153475727360,1029327153475727360,AMMK,avmbaskaran,To Be Added,M BASKARA SETHUPATHI
32401,,227726772,227726772,INC,pmukesh10,To Be Added,Mukesh Pandey
32402,,889525716949151744,889525716949151744,INC,Manas_saagar,To Be Added,Manas DM
32403,,334610479,334610479,BJP,DrBisenBJP,To Be Added,Dr. Dhal Singh Bisen
32405,,4487998429,4487998429,INC,Deepakk_mourya,To Be Added,Deepak Kumar Singh
32410,,1075056210825555968,1075056210825555968,INC,Farooqpasha999,To Be Added,Alma
32411,,220567068,220567068,BJP,PraveenPandeRSS,To Be Added,
32412,,3254584758,3254584758,AAP,mantupandeypihu,To Be Added,Mantu pandey AAP
32413,,877891856176209920,877891856176209920,BJP,SanjayMeenaO1,To Be Added,Sanjay Meena
